review,rating,review_date,app_version,helpful_votes,developer_reply,country,bank,app_id,year,review_length
Θα ήθελα να ήταν πιο γρήγοροι στης απαντήσεις των email μου. Ευχαριστώ πολύ,3,2022-05-11 12:42:54,3.7.7,1,,Greece,Eurobank,com.EurobankEFG,2022,75
Αριστη,5,2022-05-11 11:13:45,3.7.3,1,"Καλημέρα σας. Το Eurobank Mobile App βελτιώνεται συνεχώς προκειμένου να σας προσφέρουμε νέες εμπειρίες χρήσης. Παρακαλώ επιβεβαιώστε ότι έχετε εγκατεστημένη την ανανεωμένη έκδοση 3.7.7 της εφαρμογής μας που είναι διαθέσιμη στο Play Store, ώστε ν ’ανακαλύψετε τις δυνατότητες που προσφέρουμε. Ευχαριστούμε που χρησιμοποιείτε το Eurobank Mobile App!",Greece,Eurobank,com.EurobankEFG,2022,6
Αμεση εξυπηρέτηση και ασφάλεια,5,2022-05-11 11:00:21,3.7.2,1,"Καλημέρα σας. Το Eurobank Mobile App βελτιώνεται συνεχώς προκειμένου να σας προσφέρουμε νέες εμπειρίες χρήσης. Παρακαλώ επιβεβαιώστε ότι έχετε εγκατεστημένη την ανανεωμένη έκδοση 3.7.7 της εφαρμογής μας που είναι διαθέσιμη στο Play Store, ώστε ν ’ανακαλύψετε τις δυνατότητες που προσφέρουμε. Ευχαριστούμε που χρησιμοποιείτε το Eurobank Mobile App!",Greece,Eurobank,com.EurobankEFG,2022,30
Όλα είναι εξαιρετικά,4,2022-05-11 07:00:22,3.7.0,1,"Καλημέρα σας. Το Eurobank Mobile App βελτιώνεται συνεχώς προκειμένου να σας προσφέρουμε νέες εμπειρίες χρήσης. Παρακαλώ επιβεβαιώστε ότι έχετε εγκατεστημένη την ανανεωμένη έκδοση 3.7.7 της εφαρμογής μας που είναι διαθέσιμη στο Play Store, ώστε ν ’ανακαλύψετε τις δυνατότητες που προσφέρουμε. Ευχαριστούμε που χρησιμοποιείτε το Eurobank Mobile App!",Greece,Eurobank,com.EurobankEFG,2022,20
Όλα καλά Είμαι ευχαριστημένος,5,2022-05-11 00:27:42,3.7.3,1,"Καλημέρα σας. Το Eurobank Mobile App βελτιώνεται συνεχώς προκειμένου να σας προσφέρουμε νέες εμπειρίες χρήσης. Παρακαλώ επιβεβαιώστε ότι έχετε εγκατεστημένη την ανανεωμένη έκδοση 3.7.7 της εφαρμογής μας που είναι διαθέσιμη στο Play Store, ώστε ν ’ανακαλύψετε τις δυνατότητες που προσφέρουμε. Ευχαριστούμε που χρησιμοποιείτε το Eurobank Mobile App!",Greece,Eurobank,com.EurobankEFG,2022,29
"πολυ καλη,και η τραπεζα και η εφαρμογη",5,2022-05-10 21:10:34,3.7.7,3,,Greece,Eurobank,com.EurobankEFG,2022,38
Καλή Τωρα,4,2022-05-10 18:37:54,3.7.7,1,,Greece,Eurobank,com.EurobankEFG,2022,9
Ενώ όλα πήγαιναν καλά από τότε που άνοιξα λογαριασμό στην τράπεζα . Ξαφνικά εδώ και μια εβδομάδα η εφαρμογή κόλλησε για τα καλά. Δεν μπορούσα και εξακολουθώ να μην μπορώ να την ανοίξω . Έχω διαγράψει και ξανά εγκαταστήσει την εφαρμογή 5 φορές και το πρόβλημα εξακολουθεί να υπάρχει . Μεγάλη ταλαιπωρία . Λύθηκε!!!!!!,5,2022-05-10 18:03:34,3.7.7,2,Καλησπέρα σας. Το πρόβλημα που αντιμετωπίσατε έχει επιλυθεί με την έκδοση 3.7.1 που είναι διαθέσιμη στο Play Store. Παρακαλούμε επιβεβαιώστε ότι έχετε εγκατεστημένη την συγκεκριμένη έκδοση. Εάν αντιμετωπίσετε πρόβλημα επικοινωνήστε μαζί μας στο ebanking@eurobank.gr . Ευχαριστούμε που χρησιμοποιείτε το Eurobank Mobile App!,Greece,Eurobank,com.EurobankEFG,2022,316
Πολύ εύκολη εξυπηρέτηση,5,2022-05-10 17:04:50,3.7.7,1,,Greece,Eurobank,com.EurobankEFG,2022,23
Με την τελευταία αναβάθμιση οταν πατάς Επεξεργασία εμφάνισης προϊόντων γράφει αδυναμία σύνδεσης...,2,2022-05-10 16:28:24,3.7.7,2,"Καλησπέρα σας. Το συγκεκριμένο πρόβλημα το γνωρίζουμε και η επίλυσή του θα είναι διαθέσιμη πολύ σύντομα, στο επόμενο update της εφαρμογής. Μας συγχωρείτε για την ταλαιπωρία και ευχαριστούμε που χρησιμοποιείτε το Eurobank Mobile App!",Greece,Eurobank,com.EurobankEFG,2022,98
Εξαιρετικο,5,2022-05-10 14:01:41,,0,,Greece,Eurobank,com.EurobankEFG,2022,10
Όλα καλα,4,2022-05-10 13:23:45,3.7.2,1,"Καλησπέρα σας. Το Eurobank Mobile App βελτιώνεται συνεχώς προκειμένου να σας προσφέρουμε νέες εμπειρίες χρήσης. Παρακαλώ επιβεβαιώστε ότι έχετε εγκατεστημένη την ανανεωμένη έκδοση 3.7.7 της εφαρμογής μας που είναι διαθέσιμη στο Play Store, ώστε ν ’ανακαλύψετε τις δυνατότητες που προσφέρουμε. Ευχαριστούμε που χρησιμοποιείτε το Eurobank Mobile App!",Greece,Eurobank,com.EurobankEFG,2022,8
"Υπέροχη εφαρμογή, πραγματικά διαμάντι!",5,2022-05-10 12:26:38,3.7.7,1,,Greece,Eurobank,com.EurobankEFG,2022,38
Τελεια,5,2022-05-10 10:55:41,,0,,Greece,Eurobank,com.EurobankEFG,2022,6
Τέλεια,2,2022-05-10 10:52:14,3.7.3,1,"Καλημέρα σας. Το Eurobank Mobile App βελτιώνεται συνεχώς προκειμένου να σας προσφέρουμε νέες εμπειρίες χρήσης. Παρακαλώ επιβεβαιώστε ότι έχετε εγκατεστημένη την ανανεωμένη έκδοση 3.7.7 της εφαρμογής μας που είναι διαθέσιμη στο Play Store, ώστε ν ’ανακαλύψετε τις δυνατότητες που προσφέρουμε. Ευχαριστούμε που χρησιμοποιείτε το Eurobank Mobile App!",Greece,Eurobank,com.EurobankEFG,2022,6
Μεγάλη ευκολία της εφαρμογής. Το χρησιμοποιώ αρκετά χρόνια. Πλήρες αξιόπιστο και ασφαλές.,5,2022-05-10 10:52:07,3.7.7,2,,Greece,Eurobank,com.EurobankEFG,2022,89
very nice...,5,2022-05-10 10:28:48,3.7.0,1,"The Eurobank Mobile App is continuously being improved in order to offer you new user experience. Please confirm that you have installed the updated version 3.7.7 of our application that is available in the Play Store, so that you can discover the possibilities that we offer. Thank you for using the Eurobank Mobile App!",Greece,Eurobank,com.EurobankEFG,2022,12
Δε μπορώ να κάνω ενημέρωση για να μπω μέσα... Δεν έχω πρόσβαση,1,2022-05-10 10:09:30,3.6.3,1,"Καλημέρα σας. Στο ενημερωτικό «παράθυρο» που σας εμφανίζεται σχετικά με τη διαθέσιμη αναβάθμιση, επιλέγετε το κουμπί «Αναβάθμιση», οδηγείστε στο Play Store & κατεβάζετε την αναβαθμισμένη έκδοση της εφαρμογής μας. Εάν αντιμετωπίσετε πρόβλημα επικοινωνήστε μαζί μας στο ebanking@eurobank.gr . Ευχαριστούμε που χρησιμοποιείτε το Eurobank Mobile App!",Greece,Eurobank,com.EurobankEFG,2022,62
Εξερετικη,5,2022-05-10 09:51:55,3.7.2,1,"Καλημέρα σας. Το Eurobank Mobile App βελτιώνεται συνεχώς προκειμένου να σας προσφέρουμε νέες εμπειρίες χρήσης. Παρακαλώ επιβεβαιώστε ότι έχετε εγκατεστημένη την ανανεωμένη έκδοση 3.7.7 της εφαρμογής μας που είναι διαθέσιμη στο Play Store, ώστε ν ’ανακαλύψετε τις δυνατότητες που προσφέρουμε. Ευχαριστούμε που χρησιμοποιείτε το Eurobank Mobile App!",Greece,Eurobank,com.EurobankEFG,2022,9
Πολύ ευχαριστημένη!!!,5,2022-05-10 09:40:58,3.7.0,1,"Καλημέρα σας. Το Eurobank Mobile App βελτιώνεται συνεχώς προκειμένου να σας προσφέρουμε νέες εμπειρίες χρήσης. Παρακαλώ επιβεβαιώστε ότι έχετε εγκατεστημένη την ανανεωμένη έκδοση 3.7.7 της εφαρμογής μας που είναι διαθέσιμη στο Play Store, ώστε ν ’ανακαλύψετε τις δυνατότητες που προσφέρουμε. Ευχαριστούμε που χρησιμοποιείτε το Eurobank Mobile App!",Greece,Eurobank,com.EurobankEFG,2022,21
We. Apsogi eksipiretisi,4,2022-05-10 09:20:43,3.7.1,1,"Καλημέρα σας. Το Eurobank Mobile App βελτιώνεται συνεχώς προκειμένου να σας προσφέρουμε νέες εμπειρίες χρήσης. Παρακαλώ επιβεβαιώστε ότι έχετε εγκατεστημένη την ανανεωμένη έκδοση 3.7.7 της εφαρμογής μας που είναι διαθέσιμη στο Play Store, ώστε ν ’ανακαλύψετε τις δυνατότητες που προσφέρουμε. Ευχαριστούμε που χρησιμοποιείτε το Eurobank Mobile App!",Greece,Eurobank,com.EurobankEFG,2022,23
Πολύ καλή,5,2022-05-10 07:46:59,3.7.0,1,"Καλημέρα σας. Το Eurobank Mobile App βελτιώνεται συνεχώς προκειμένου να σας προσφέρουμε νέες εμπειρίες χρήσης. Παρακαλώ επιβεβαιώστε ότι έχετε εγκατεστημένη την ανανεωμένη έκδοση 3.7.7 της εφαρμογής μας που είναι διαθέσιμη στο Play Store, ώστε ν ’ανακαλύψετε τις δυνατότητες που προσφέρουμε. Ευχαριστούμε που χρησιμοποιείτε το Eurobank Mobile App!",Greece,Eurobank,com.EurobankEFG,2022,9
Πολλή εξυπηρετικη !Για το κοινό.,5,2022-05-10 07:02:26,3.7.7,2,,Greece,Eurobank,com.EurobankEFG,2022,32
ΕΞΑΙΡΕΤΙΚΆ,5,2022-05-10 05:50:46,,0,,Greece,Eurobank,com.EurobankEFG,2022,10
Ψόφο στην πλουτοκρατία,1,2022-05-09 23:21:04,3.7.0,1,,Greece,Eurobank,com.EurobankEFG,2022,22
"Εύκολος χειρισμός, άμεση πρόσβαση, εξαιρετική εφαρμογή",5,2022-05-09 23:17:58,3.6.3,1,"Καλημέρα σας. Το Eurobank Mobile App βελτιώνεται συνεχώς προκειμένου να σας προσφέρουμε νέες εμπειρίες χρήσης. Παρακαλώ επιβεβαιώστε ότι έχετε εγκατεστημένη την ανανεωμένη έκδοση 3.7.7 της εφαρμογής μας που είναι διαθέσιμη στο Play Store, ώστε ν ’ανακαλύψετε τις δυνατότητες που προσφέρουμε. Ευχαριστούμε που χρησιμοποιείτε το Eurobank Mobile App!",Greece,Eurobank,com.EurobankEFG,2022,54
Μια εφαρμογή που μας διευκολύνει σε όλα.,5,2022-05-09 22:54:34,3.7.7,2,,Greece,Eurobank,com.EurobankEFG,2022,40
Εξεραιτικα,5,2022-05-09 22:33:18,3.7.7,1,,Greece,Eurobank,com.EurobankEFG,2022,10
πολυ γρήγορο και πολύ εξυπηρετικό!,5,2022-05-09 10:29:13,3.7.7,1,,Greece,Eurobank,com.EurobankEFG,2022,34
Πολύ καλή εφαρμογή,5,2022-05-08 23:23:07,3.7.7,1,,Greece,Eurobank,com.EurobankEFG,2022,18
"Αν υπήρχε τρόπος να ειδοποιούμαι κάθε φορά που χρεώνεται ή πιστώνεται ο λογαριασμός μου θα έβαζα 5 αστέρια, μέχρι τότε 3 και πολλά είναι.",3,2022-05-08 21:52:32,3.7.7,2,"Καλημέρα σας. Προς το παρόν εφόσον έχετε προβεί σε Ταυτοποίηση Συσκευής, λαμβάνετε ειδοποίηση για κάθε εισερχόμενο ποσό στον λογαριασμό σας, προερχόμενο είτε από συναλλαγή IRIS, είτε από μεταφορά(με ένδειξη ""Επείγον"") από άλλη τράπεζα. Στο επόμενο update θα εμπλουτίσουμε τις ειδοποιήσεις μας. Ευχαριστούμε που χρησιμοποιείτε το Eurobank Mobile App!",Greece,Eurobank,com.EurobankEFG,2022,137
εξαιρετικό,5,2022-05-08 19:13:11,3.7.7,1,,Greece,Eurobank,com.EurobankEFG,2022,10
εξαιρετικά,5,2022-05-08 11:41:47,3.7.7,1,,Greece,Eurobank,com.EurobankEFG,2022,10
"Καλή εφαρμογή, δεν φαίνονται όμως οι κινήσεις αναλυτικά και με ακρίβεια",5,2022-05-07 11:14:05,3.7.7,2,,Greece,Eurobank,com.EurobankEFG,2022,71
